Sample_Name,Pig,Diet,Time_Point,Diet_By_Time_Point,Acidobacteria,Actinobacteria,Apicomplexa,Aquificae,Ascomycota,Bacillariophyta,Bacteroidetes,Basidiomycota,Candidatus Poribacteria,Chlamydiae,Chlorobi,Chloroflexi,Chlorophyta,Chrysiogenetes,Crenarchaeota,Cyanobacteria,Deferribacteres,Deinococcus-Thermus,Dictyoglomi,Elusimicrobia,Euryarchaeota,Fibrobacteres,Firmicutes,Fusobacteria,Gemmatimonadetes,Hemichordata,Korarchaeota,Lentisphaerae,Microsporidia,Nanoarchaeota,Nematoda,Nitrospirae,Placozoa,Planctomycetes,Proteobacteria,Spirochaetes,Synergistetes,Tenericutes,Thaumarchaeota,Thermotogae,Verrucomicrobia,unclassified (derived from Bacteria),unclassified (derived from Eukaryota),unclassified (derived from Viruses),unclassified (derived from other sequences)
ShotgunWGS-TomatoPig17GutMicrobiome-Day0,17,Tomato,Day 0,Tomato Day 0,6.415427254312136e-4,0.03062031677917623,7.023291040252083e-5,3.2036064394132306e-4,2.8052092283579956e-4,1.683946974563365e-5,0.4882821933696847,4.066115865409101e-5,4.5179065171212225e-6,1.2034060086513803e-4,0.0013101928899651547,0.0015931781254466568,9.610819318239693e-5,5.5447034528305914e-5,1.1623341312230055e-4,0.0016843576933376486,2.4273479560169478e-4,4.973804356576182e-4,1.7578763539344394e-4,1.2403706983369175e-4,0.002481152115448119,0.0011771200070972204,0.4206060073370802,0.0030672478063510267,3.450037703983479e-5,8.214375485674951e-7,8.21437548567495e-6,1.1828700699371928e-4,1.4375157099931163e-5,0,4.969697168833345e-5,1.363586330622042e-4,9.446531808526192e-6,2.5341348373307223e-4,0.039138213439046866,0.002394901172848532,8.070623914675639e-4,4.6534437126348596e-4,5.750062839972466e-6,9.208314919441619e-4,8.715452390301123e-4,2.9694967380714947e-4,3.051640492928244e-4,4.702729965548909e-4,7.351866059679081e-5
ShotgunWGS-TomatoPig19GutMicrobiome-Day14,19,Tomato,Day 14,Tomato Day 14,6.991479534157261e-4,0.043828808368572524,1.6633323859040805e-4,0.00050356931023799365,4.359393121298057e-4,3.0159323480678384e-5,0.33193899774170643,1.1332594277588242e-4,1.0967026720246685e-5,1.626775630169925e-4,0.0012877117207356315,0.0021047552113940098,1.1880945613600575e-4,9.687540269551239e-5,2.3487715559194984e-4,0.0025891322248715715,4.5513160889023744e-4,6.625911976815706e-4,2.9976539702007606e-4,2.3213539891188815e-4,0.004387724606992028,0.0014969991473136725,0.5539838181520743,0.0044736329829672935,5.300729581452564e-5,1.8278377867077809e-6,1.6450540080370027e-5,2.778313435795827e-4,1.7364458973723917e-5,7.3113511468311236e-6,6.397432253477234e-5,1.5536621187016138e-4,1.1880945613600575e-5,4.012103941823579e-4,0.03796510474881396,0.0034372489579039818,0.0013069040174960632,9.130049744605365e-4,2.102013454713948e-5,0.0014238856358453613,8.865013265532737e-4,0.0010903052397711914,5.008275535579319e-4,0.0011259480766119929,8.225270040185014e-6
ShotgunWGS-TomatoPig13GutMicrobiome-Day0,13,Tomato,Day 0,Tomato Day 0,7.629816146607162e-4,0.04352456944164222,9.790781489688384e-5,5.185617481859954e-4,4.689084992025758e-4,4.895390744844192e-5,0.375932440810355,9.231308261706191e-5,1.5385513769510316e-5,2.0910311895834478e-4,0.0014203626575397933,0.002387202329646521,1.391689654605706e-4,9.301242415203965e-5,0.00024896558645207605,0.002613089645444332,4.563203515729765e-4,7.955009960371812e-4,3.587622074435815e-4,2.905764077832517e-4,0.005194359251047177,0.0022343962042538847,0.5041909789837379,0.00481531613908924,7.028382426526304e-5,4.1960492098664506e-6,2.4826624491709832e-5,3.6435693972340346e-4,1.713386760695467e-5,1.3986830699554834e-6,6.923481196279643e-5,1.8567517753659044e-4,2.1329916816821123e-5,4.979311729041521e-4,0.04000723119147167,0.004904132514031414,0.0017612916558414425,8.612391003250889e-4,2.2029258351798863e-5,0.0016689785732243805,0.0011346816405013859,4.4338253317588824e-4,5.108689913012404e-4,5.112186620687292e-4,9.091439954710643e-6
ShotgunWGS-ControlPig2GutMicrobiome-Day14,2,Control,Day 14,Control Day 14,7.647710040370444e-4,0.02675159323463675,7.466223379754865e-5,4.936896628644062e-4,4.826626252573837e-4,3.537841232253074e-5,0.24635068230943843,7.925683280047471e-5,9.418927955998445e-6,1.8906774897040779e-4,0.0013430012885552905,0.002283056244553964,1.3852715993822103e-4,9.166225010837511e-5,2.095137145334288e-4,0.0027032323233715534,4.3510852557709885e-4,7.822304802481635e-4,3.485003343719424e-4,2.6901377162132144e-4,0.004328801450606797,0.0016170691190798305,0.658247523453705,0.004376125820336935,6.593249569198912e-5,3.675679202340856e-6,1.7459476211119068e-5,4.51878811937779e-4,1.906758586214319e-5,2.527029451609339e-6,5.559464793540545e-5,1.7987855096455565e-4,1.1256767557168872e-5,5.06324810122453e-4,0.034587681834127165,0.004202909437926623,0.001613623169827636,8.240413311747907e-4,2.4121644765361868e-5,0.0016108664104258802,0.0011089064693562071,4.6658152874714246e-4,0.00050931129947435485,0.0013172715341389044,1.4702716809363425e-5
ShotgunWGS-ControlPig1GutMicrobiome-Day7,1,Control,Day 7,Control Day 7,6.641415451668136e-4,0.01931856310209447,5.396150054480361e-5,4.2684930559158755e-4,4.0125218353828326e-4,3.113163492969439e-5,0.2958733288365416,7.782908732423598e-5,8.993583424133935e-6,1.546204534841488e-4,0.0011473737006866254,0.001841263252564036,8.820629896746744e-5,7.54077379408153e-5,2.0062609176914163e-4,0.002175409467476089,3.8049776025182036e-4,6.496134488662897e-4,2.746502014908594e-4,2.0166381293346478e-4,0.004269184870025424,0.0014614573064217645,0.6202974800671059,0.004297203341462149,4.150884657292585e-5,3.459070547743821e-6,1.8678980957816634e-5,2.5873847697123784e-4,1.9370795067365398e-5,1.0377211643231464e-6,4.4622010065895295e-5,1.3144468081426522e-4,1.0723118698005845e-5,3.7600096853975337e-4,0.03507497535412235,0.003435548868019163,0.0013462702571818952,9.073142046732043e-4,2.455940088898113e-5,0.0013867413825904978,8.879434096058389e-4,6.20903163320016e-4,4.358428890157215e-4,5.842370155139314e-4,1.7295352738719106e-5
ShotgunWGS-TomatoPig15GutMicrobiome-Day7,15,Tomato,Day 7,Tomato Day 7,0.0010099905004856493,0.05190577335653065,2.721770965641644e-4,7.778394475338621e-4,8.392127144061736e-4,9.472830321595918e-5,0.3371847281964798,1.4943056281954125e-4,2.668402907491808e-5,3.1753994599152517e-4,0.0021560695492533807,0.0033995453041445636,2.5616667911921356e-4,1.4142535409706583e-4,3.295477590752383e-4,0.0037731217111934166,6.350798919830503e-4,0.0011914418981950922,5.123333582384271e-4,4.1627085356872205e-4,0.009578232236441844,0.0015903681328651176,0.48148928903072935,0.006085292830535068,1.0673611629967231e-4,6.67100726872952e-6,2.5349827621172177e-5,0.0011700946749351579,3.6023439251139405e-5,2.668402907491808e-6,2.2681424713680368e-4,2.401562616742627e-4,2.4015626167426273e-5,9.059227870934688e-4,0.07475130484902176,0.006823106234456553,0.0026030270362582585,0.0014822978151116993,3.2020834889901694e-5,0.002334852544055332,0.001639733586653716,0.0010233325150231084,0.0010500165440980264,0.0013462092668296171,3.068663343615579e-5
ShotgunWGS-TomatoPig15GutMicrobiome-Day0,15,Tomato,Day 0,Tomato Day 0,9.291213166976374e-4,0.054858752578231834,1.4595916609879428e-4,6.381152292881662e-4,6.627458385673378e-4,7.754080698998446e-5,0.32689197288443594,1.322754942770323e-4,1.505203900393816e-5,2.385520120927169e-4,0.0016219712332728516,0.0026623864141208193,1.988693638096072e-4,1.163112104849767e-4,3.480213866668126e-4,0.0031171404409973754,6.043621721278201e-4,9.665233530104534e-4,4.241938264746209e-4,3.594244465182809e-4,0.006857344072278979,0.0016830916340767215,0.5242793950357463,0.00561212993649864,6.294489038010504e-5,8.210203093057179e-6,3.329693476628745e-5,6.445009428049885e-4,2.4630609279171535e-5,3.648979152469857e-6,1.0810100739191952e-4,2.3353466575807086e-4,2.143775252076041e-5,5.961519690347629e-4,0.04973604197055821,0.006313646178560971,0.0022696650328362512,9.259284599392263e-4,1.8701018156408017e-5,0.002098163012670168,0.0013464733072613773,6.390274740762838e-4,7.909162312978416e-4,6.773417551772172e-4,3.192856758411125e-6
ShotgunWGS-TomatoPig12GutMicrobiome-Day7,12,Tomato,Day 7,Tomato Day 7,7.401988756384866e-4,0.0504197546868652,1.2442748886808025e-4,5.306977083350213e-4,0.001182929243006307,5.150719306632159e-5,0.29865201624617893,1.2789988390625922e-4,1.1574650127263278e-5,1.620451017816859e-4,0.0013426594147625402,0.0022373798695999917,1.44683126590791e-4,9.375466603083255e-5,2.066075047716495e-4,0.002649437414130564,4.83820375319605e-4,8.223788915420559e-4,3.206178085251928e-4,2.563785003188816e-4,0.004227640958982913,0.0015845696024223428,0.5652879715078413,0.004776279375015192,6.134564567449537e-5,6.944790076357967e-6,1.3889580152715934e-5,4.004828944033094e-4,2.2570567748163392e-5,5.787325063631639e-7,8.044381838447979e-5,1.7188355438985968e-4,2.4885497773616047e-5,4.213172646323833e-4,0.05072821911275677,0.0037067817032560646,0.001613506227740501,9.277082077001517e-4,1.3889580152715934e-5,0.0015741524173078058,0.0010237778037564369,8.073318463766137e-4,9.977348409700947e-4,8.952991873438145e-4,6.88691682572165e-5
ShotgunWGS-TomatoPig14GutMicrobiome-Day14,14,Tomato,Day 14,Tomato Day 14,5.802409542624818e-4,0.03677314370169842,6.867345770859563e-5,4.4189877134226754e-4,3.383909510278625e-4,2.189588506650875e-5,0.3994715129558947,5.673024767231813e-5,7.962140024185e-6,1.5824753298067688e-4,0.0013157436389965712,0.00179944364546581,8.459773775696563e-5,7.564033022975751e-5,1.313753103990525e-4,0.0023130016770257426,3.493388935611169e-4,5.513781966748112e-4,2.7170802832531313e-4,1.821339530532319e-4,0.0033072739125458443,0.001360530676632612,0.5026946867644351,0.0035003558081323307,4.6777572642086876e-5,9.95267503023125e-7,1.0947942533254375e-5,2.0900617563485627e-4,1.19432100362775e-5,1.99053500604625e-6,5.5734980169295004e-5,1.472995904474225e-4,1.4929012545346876e-5,3.2445720598553874e-4,0.035066259934013765,0.00269120332817453,0.0010380640056531195,7.056446596433956e-4,1.8910082557439377e-5,0.0013356489890570338,7.872565948912919e-4,4.797189364571463e-4,0.00037521584863971816,7.782991873640838e-4,4.080596762394813e-5
ShotgunWGS-TomatoPig20GutMicrobiome-Day14,20,Tomato,Day 14,Tomato Day 14,6.544839407322567e-4,0.0385023929569083,1.3063288333163995e-4,4.935020036973065e-4,6.41288699991687e-4,3.8266198147652104e-5,0.30179758764608783,8.708858888775996e-5,5.278096296227877e-6,1.451476481462666e-4,0.0012179207203545826,0.002017552309233106,8.576906481370299e-5,8.708858888775996e-5,1.9528956296043144e-4,0.0026786338703356474,4.0113531851331864e-4,6.360106036954591e-4,3.0085148888498895e-4,2.2431909258968476e-4,0.0037857145684694446,0.0014250859999815266,0.5989451724551988,0.004202684175871447,3.6946674073595134e-5,5.278096296227877e-6,1.3195240740569691e-5,2.612657666632799e-4,1.583428888868363e-5,0,5.8059059258506645e-5,1.675795574052351e-4,1.0556192592455754e-5,3.351591148104702e-4,0.0311460462440407,0.0034017330629188664,0.0011651397573923038,7.415725296200167e-4,1.71538129627406e-5,0.0013828612296117036,8.444954073964602e-4,6.993477592501937e-4,3.932181740689768e-4,5.924663092515791e-4,1.1875716666512722e-5
ShotgunWGS-ControlPig1GutMicrobiome-Day0,1,Control,Day 0,Control Day 0,6.108046666053732e-4,0.018663246875166205,5.7308031493855464e-5,3.290058210942206e-4,3.7208991671370184e-4,2.7417151757851716e-5,0.33660387657911456,6.575993541920826e-5,7.833471930814776e-6,1.172959349640423e-4,0.001147809781862544,0.001657397745361863,9.152793519162528e-5,5.359743952662742e-5,1.3852876677651393e-4,0.001815510191965414,3.011763813400102e-4,5.45044731186165e-4,2.471666538170241e-4,1.6367833455439295e-4,0.0032467679713245453,0.0014963992827838016,0.5960717611994942,0.0036994601913263674,3.607519968138384e-5,4.741311958124733e-6,1.4842367868912207e-5,1.8717875034683727e-4,3.298303970869379e-5,1.6491519854346897e-6,4.576396759581264e-5,1.121423350095589e-4,1.5666943861629553e-5,3.3436556504688335e-4,0.0235715354718162,0.0029789869176895874,0.0010513343907146146,6.244101704852093e-4,1.6491519854346895e-5,0.0011809989655694171,9.259988398215782e-4,3.512693728975889e-4,3.8590156459171736e-4,5.642161230168432e-4,3.07154557287211e-5
ShotgunWGS-ControlPig4GutMicrobiome-Day14,4,Control,Day 14,Control Day 14,6.680855180927154e-4,0.03501837890674674,4.7458194181625395e-5,4.5465474425932835e-4,3.752081539994803e-4,1.992719755692558e-5,0.34398800382707073,6.135479247790244e-5,4.981799389231395e-6,1.4237458254487618e-4,0.0012672124446397543,0.0022066749294616535,1.0252018743102502e-4,6.974519144923952e-5,1.8563757724083304e-4,0.0025656266854541684,3.5528095644255474e-4,6.56548719507127e-4,2.99170163321738e-4,1.9271697637289869e-4,0.003911236920482354,0.0026490062752318306,0.5619220621083552,0.004075374100359136,6.397679215644528e-5,3.932999517814259e-6,1.5207598135548468e-5,2.349311711974384e-4,2.4122397042594122e-5,1.0487998714171359e-6,3.5134795692474047e-5,1.5653338080900752e-4,9.96359877846279e-6,4.6278294326281114e-4,0.028582156295827638,0.003423020580337677,0.0013096888394321482,6.486827204714985e-4,1.5207598135548468e-5,0.0013151950387570882,9.549322829253021e-4,3.720617543852289e-4,5.868035280578875e-4,5.314793348406336e-4,1.3372198360568482e-5
ShotgunWGS-ControlPig6GutMicrobiome-Day0,6,Control,Day 0,Control Day 0,8.824237446268016e-4,0.049588403186370304,1.2211593469053139e-4,4.1146069714198156e-4,4.8185236650181014e-4,2.4500967788227635e-5,0.46094526289343984,8.555893513349333e-5,9.33370201456291e-6,0.0014638355992839494,0.001519837811371327,0.002100471857527261,1.407833387196572e-4,7.311399911407612e-5,2.0534144432038398e-4,0.0023458704396601446,3.39124506529119e-4,6.833047683161262e-4,2.586213266535139e-4,1.858962317900446e-4,0.0035281393615047793,0.00162600867178698,0.4288439393356038,0.004356894319547844,5.055755257888242e-5,5.8335637591018175e-6,1.827849977851903e-5,2.508432416413782e-4,1.3611648771237574e-5,7.778085012135757e-7,1.0617086041565308e-4,1.3844991321601647e-4,1.4000553021844362e-5,3.9823795262135074e-4,0.02848723635694721,0.003664644753467762,0.0015836181084708401,8.832015531280152e-4,1.9056308279732605e-5,0.0015132264391110116,0.0010846539549423312,3.126790174878574e-4,7.564187674302024e-4,4.5307345195690784e-4,2.022302103155297e-5
ShotgunWGS-TomatoPig16GutMicrobiome-Day0,16,Tomato,Day 0,Tomato Day 0,7.535416457349543e-4,0.04289151258979218,8.061143186932069e-5,3.964368968259346e-4,4.221390924944137e-4,4.011100233111126e-5,0.42657622609209017,7.282288772735734e-5,6.230835313570681e-6,1.5109775635408903e-4,0.0013069177070214504,0.001761379257705012,1.1098675402297776e-4,6.230835313570682e-5,1.9315589472069112e-4,0.002042156274022791,3.43864223867682e-4,6.29703793877737e-4,3.134889017140249e-4,2.2080522642466103e-4,0.00361505276349229,0.0014946216208427672,0.47384762648011547,0.003794968133171643,5.1014964129859956e-5,6.620262520668849e-6,1.752422431941754e-5,2.1691095435367934e-4,1.6745369905221206e-5,1.5577088283926703e-6,5.413038178664529e-5,1.4330921221212569e-4,1.285109783423953e-5,3.8163866295620426e-4,0.028719088241868564,0.0032715779668317057,0.0013867502844765749,6.787716219721061e-4,1.8692505940712045e-5,0.0013680577785358627,9.607169199111795e-4,4.863945816656113e-4,4.599135315829359e-4,5.004139611211454e-4,1.1682816212945027e-4
ShotgunWGS-TomatoPig16GutMicrobiome-Day14,16,Tomato,Day 14,Tomato Day 14,0.0010240957059428888,0.04259460977190368,1.667132544558191e-4,5.552930204806607e-4,9.313379553434105e-4,7.019505450771331e-5,0.35507917626103536,1.416435921316358e-4,2.005572985934666e-5,2.1309212975555825e-4,0.0015806422095397585,0.0025019522999534956,2.231199946852316e-4,7.896943632117747e-5,2.3565482584732324e-4,0.008325634857861282,4.3621212444078987e-4,8.636498670681155e-4,3.133707790522916e-4,3.033429141226182e-4,0.004709336067597838,0.0014452660329891686,0.49801009555301795,0.004365881693756526,2.5069662324183326e-4,7.520898697254998e-6,3.008359478901999e-5,3.6601706993307653e-4,2.3816179207974158e-5,0,1.9428988301242077e-4,2.1058516352313994e-4,2.1309212975555827e-5,0.0012196390720715187,0.059832509586012134,0.004521313600166462,0.001515461087496882,9.714494150621038e-4,2.7576628556601656e-5,0.0015117006381482544,0.002248748710479244,0.0013086363733223695,6.768808827529498e-4,8.623963839519064e-4,8.774381813464164e-6
ShotgunWGS-TomatoPig18GutMicrobiome-Day14,18,Tomato,Day 14,Tomato Day 14,6.182431721399457e-4,0.08153531264688756,1.0698676170365018e-4,4.4460891953893966e-4,7.576767386225717e-4,2.0169635403147164e-5,0.38190152307055514,8.067854161258866e-5,7.892466027318456e-6,1.2189475308858505e-4,0.0011172224132004124,0.001818774948962053,1.0172511768543787e-4,6.664749089735585e-5,1.543415578675609e-4,0.0022765379785465232,3.270988697988649e-4,5.568573252608021e-4,2.3063539613163932e-4,1.7801895594951627e-4,0.0032639731726310326,0.0012215783528949566,0.48240155464041923,0.003411299205140977,4.2970092815400483e-5,1.7538813394041012e-6,1.2277169375828709e-5,1.815267186283245e-4,1.2277169375828709e-5,0,6.577055022765379e-5,1.543415578675609e-4,9.646347366722557e-6,3.025445310472075e-4,0.028641759213138676,0.0025869749756210494,0.0010339130495787177,6.603363242856441e-4,1.7538813394041012e-5,0.0010996835998063714,8.804484323808588e-4,7.190913491556815e-4,2.8675959899257053e-4,5.586112066002062e-4,6.138584687914354e-6
ShotgunWGS-ControlPig7GutMicrobiome-Day7,7,Control,Day 7,Control Day 7,6.843351390664604e-4,0.042114141776572744,1.797060444763384e-4,3.799844980846482e-4,4.895023231695548e-4,3.448903883889323e-5,0.45417284091053484,9.560119537798474e-5,1.2706487993276452e-5,5.294369997198521e-4,0.0014957351580656853,0.0015749994403094574,1.736553359081115e-4,7.74490696733041e-5,1.8273139876045185e-4,0.00211351250288165,2.9527457812947186e-4,6.002302899681067e-4,2.2992692559262152e-4,1.5973870620118968e-4,0.0036745953134841858,0.0015943617077277834,0.44682425535442327,0.0035039653318601873,4.235495997758817e-5,3.6304251409361295e-6,1.0891275422808388e-5,2.2266607531074925e-4,1.7547054847857958e-5,3.025354284113441e-6,1.6820969819670732e-4,1.2948516336005528e-4,1.331155885009914e-5,3.8300985236876164e-4,0.02798452712804933,0.003899076601365403,0.0010939681091354204,6.298787619524184e-4,1.8152125704680648e-5,0.0011841236668020008,0.0010134936851780027,3.703033643754852e-4,5.675564636996815e-4,0.0010407218737350237,1.02862045659857e-5
ShotgunWGS-ControlPig4GutMicrobiome-Day7,4,Control,Day 7,Control Day 7,6.950111266033982e-4,0.060352453100135144,1.086958849772649e-4,5.263450981904009e-4,4.3424809219981195e-4,3.1591414845609006e-5,0.32009867230386013,7.978170867789393e-5,1.3386192731190257e-5,1.9597386158462537e-4,0.001366998001709149,0.0021926583693689643,1.5902796964654026e-4,8.83488720258557e-5,2.0828915889732042e-4,0.0025755034814810055,4.171137655038884e-4,7.624775379685971e-4,3.2555220722254707e-4,2.441641554169103e-4,0.004434577927988709,0.0015570819384920507,0.543930271857511,0.004304999582350787,5.675745718024669e-5,5.889924801723713e-6,2.8914176299370957e-5,3.2394586409480424e-4,1.1779849603447426e-5,1.0708954184952207e-6,1.1886939145296949e-4,1.6813058070374963e-4,1.1779849603447426e-5,5.161715917146963e-4,0.0431999211820972,0.003922154470238745,0.0016197293204740211,7.148226918455597e-4,2.08824606606568e-5,0.0014676621710476999,9.209700599058897e-4,6.029141206128092e-4,5.884570324631237e-4,5.889924801723714e-4,5.354477092476103e-6
ShotgunWGS-TomatoPig13GutMicrobiome-Day14,13,Tomato,Day 14,Tomato Day 14,8.461982376351899e-4,0.054490083334080855,1.0764359206666726e-4,7.684556433648191e-4,4.4851496694444694e-4,5.0831696253703985e-5,0.24128311161743468,1.0166339250740797e-4,1.6445548787963053e-5,2.332277828111124e-4,0.0018553569132601954,0.002961693831723165,1.3604953997314892e-4,1.1810894129537102e-4,2.4070303226018654e-4,0.003517852390734279,5.636338084601884e-4,9.04505183337968e-4,4.216040689277801e-4,4.3655456782592833e-4,0.006569249215846333,0.001512990488492601,0.6184946641669432,0.0054255360501379935,6.42871452620374e-5,5.980199559259293e-6,2.5415848126851992e-5,5.277526111046325e-4,1.1960399118518585e-5,5.980199559259293e-6,8.671289360925974e-5,1.9136638589629736e-4,5.980199559259293e-6,6.623071011879666e-4,0.042390644575809495,0.004840971543220397,0.0021528718413333452,0.0014412280937814894,3.438614746574093e-5,0.0021319411428759377,0.0012872379551305626,9.777626279388943e-4,6.129704548240775e-4,0.0010046735259555612,3.139604768611129e-5
ShotgunWGS-ControlPig8GutMicrobiome-Day7,8,Control,Day 7,Control Day 7,6.372333106748456e-4,0.046681665451632146,1.1084868450763537e-4,3.844513899193385e-4,3.2198903595075036e-4,2.4046540025465873e-5,0.3752321810739654,6.0702851039895554e-5,5.571759274193312e-6,1.3548172550933212e-4,0.0012345845549659917,0.0018134610185058654,9.765241254244067e-5,6.246235396858818e-5,2.0732809509761428e-4,0.0020360381389854824,3.155375252122107e-4,6.322480523768832e-4,3.0175475227078516e-4,1.7419078994056986e-4,0.0038706131926356593,0.0014703579474108035,0.5242491761127537,0.003914600765852975,4.046856735993037e-5,3.225755369269812e-6,1.3489522453310123e-5,2.0234283679965186e-4,1.9354532215618874e-5,1.7595029286926249e-6,4.2228070288622995e-5,1.4281298771221806e-4,1.1143518548386623e-5,3.551263411077948e-4,0.027113646880665233,0.0029028865818547154,0.0010970500760398515,5.782899625636427e-4,1.847478075127256e-5,0.0012278397937393367,8.316583842953807e-4,4.873823112478571e-4,4.392892311969253e-4,4.659750256154301e-4,3.0791301252120936e-5
ShotgunWGS-TomatoPig15GutMicrobiome-Day14,15,Tomato,Day 14,Tomato Day 14,7.750732267749242e-4,0.03210998981817802,9.802781114354017e-5,5.607190797410497e-4,6.188822476862169e-4,4.509279312602848e-5,0.36649004233494403,7.384761772813359e-5,8.495743632440147e-6,1.7514302257645842e-4,0.0013390599002207587,0.0022990789306864953,1.7514302257645842e-4,7.058002402334892e-5,1.4181356678765478e-4,0.008620565711962923,3.738127198273665e-4,6.790059718542548e-4,2.7774546490669716e-4,2.0389784717856355e-4,0.0030153354707752955,0.00147303124211693,0.5220614856572242,0.0039001998460309844,1.8298524746794163e-4,4.574631186698541e-6,1.764500600583723e-5,2.3592026548545331e-4,1.045629985531095e-5,6.535187409569344e-7,8.626447380631535e-5,1.8102469124507085e-4,1.3723893560095624e-5,0.0010783059225789417,0.04252707854903155,0.0028310431858254398,9.430275432008564e-4,9.253825371950191e-4,1.3070374819138689e-5,0.0013606260186723375,0.002010877165924487,8.698334442136797e-4,4.6465182482038035e-4,6.306455850234417e-4,2.221963719253577e-5
ShotgunWGS-TomatoPig12GutMicrobiome-Day14,12,Tomato,Day 14,Tomato Day 14,8.299418153090979e-4,0.047891045356838,1.8788344125535728e-4,7.618895452481023e-4,8.795016206796055e-4,6.731257147337604e-5,0.2592784092338054,1.5089851187438143e-4,1.553367034000985e-5,2.5223721837825525e-4,0.0016095841266600686,0.0027701712106350906,1.8122615396678161e-4,1.0725629520482993e-4,2.3966234238872344e-4,0.003910046734156766,5.666091181165499e-4,9.70484546956806e-4,4.711880003136322e-4,4.149709076545489e-4,0.004724454879125854,0.0016798554924839226,0.5965321450815222,0.006277821913126839,7.91477488752883e-5,5.177890113336618e-6,2.514975197906357e-5,4.6527041161267607e-4,1.849246469048792e-5,7.396985876195168e-7,1.1983117119436172e-4,2.2264927487347457e-4,2.3670354803824537e-5,5.49596050601301e-4,0.05160063377374987,0.005917588700956135,0.001966858544480295,0.0015296966791971608,2.1451259040965986e-5,0.0020593208679327347,0.0012286393540360174,8.454754856491077e-4,0.0016081047294848295,8.055317619176538e-4,1.3314574577151303e-4
ShotgunWGS-TomatoPig20GutMicrobiome-Day7,20,Tomato,Day 7,Tomato Day 7,6.364758635611542e-4,0.05608792893967942,8.551388969396931e-5,3.845255442614728e-4,3.202466473103012e-4,2.2382830188354385e-5,0.43705230752631274,7.920078374340782e-5,8.608780841674764e-6,1.2626211901122986e-4,0.0011489852830021917,0.0015863113497592697,8.4939970971191e-5,5.567011610949681e-5,1.4347968069457938e-4,0.002035115790971914,3.236901596469711e-4,5.394835994116185e-4,2.3817626995300178e-4,1.4233184324902276e-4,0.002703731103008654,0.001418727082708001,0.45903052501510844,0.0032523974019847256,4.648741654504372e-5,2.2956748911132703e-6,1.0330537010009717e-5,1.342969811301263e-4,1.664364296057121e-5,0,4.533957909948709e-5,1.2454036284289491e-4,1.205229317834467e-5,2.720374745969225e-4,0.024178621871927743,0.0026078866763046753,8.757999709597126e-4,7.524074455623744e-4,1.7217561683349528e-5,0.001205229317834467,8.534171407713582e-4,5.808057474516574e-4,3.1221178519140474e-4,4.321607982520731e-4,1.3200130623901304e-5
ShotgunWGS-ControlPig1GutMicrobiome-Day14,1,Control,Day 14,Control Day 14,7.224025325280953e-4,0.025819896133886088,6.455511992804256e-5,5.28429767410977e-4,4.272934128570436e-4,3.504420796093739e-5,0.32973587118978775,7.808095457963243e-5,7.0703226587856134e-6,1.558545038262742e-4,0.0012449915986122494,0.0022240775841875617,1.380249945128148e-4,8.638089857038076e-5,1.976616291130065e-4,0.002951091196710517,4.5034881283134454e-4,7.439209058374428e-4,3.430643516175976e-4,2.533019943843194e-4,0.003979054630231347,0.001919131493860808,0.5768135223917119,0.004278160019231278,6.025144526617306e-5,5.533295993832219e-6,2.3055399974300915e-5,3.1601268231441787e-4,1.936653597841277e-5,9.222159989720365e-7,5.1644095942434047e-5,1.8290617312945393e-4,1.0759186654673759e-5,4.260637915250809e-4,0.036272599671568144,0.0034444767561605566,0.0014097608570952532,6.802880019083723e-4,1.4448050650561907e-5,0.0015527043369359189,9.775489589103588e-4,3.4644581028049507e-4,4.580339461561115e-4,5.456444660584549e-4,2.7666479969161097e-6
ShotgunWGS-ControlPig3GutMicrobiome-Day0,3,Control,Day 0,Control Day 0,7.31043656365363e-4,0.0944350018584921,4.544206192253011e-5,5.219219345082827e-4,3.238298393314281e-4,2.5368141364519234e-5,0.33618213884314657,6.507479741333195e-5,9.044293877785119e-6,1.3500263056596325e-4,0.0013270846821647627,0.0021229825434098534,8.250160756808864e-5,8.823701344180603e-5,1.813270626229114e-4,0.002384605288264808,4.910389798036506e-4,7.312642488989675e-4,3.0816776944550756e-4,1.8044469248849334e-4,0.003777426545443716,0.0013118637973460513,0.5079182792900009,0.003933164874168504,5.7133466203569405e-5,1.985332802440636e-6,1.566206988592057e-5,2.867702936858696e-4,1.61032549531296e-5,1.3235552016270906e-6,4.897154246020235e-5,1.5794425406083281e-4,8.823701344180604e-6,4.3633203146973084e-4,0.03285549314012368,0.0031888856657868703,0.001418851176144241,6.794250035019064e-4,1.477969975150251e-5,0.0013628206726086943,8.737670256074842e-4,3.0044703076934954e-4,3.319917630747952e-4,6.103795404836933e-4,1.9191550423592813e-5
