"","rab.all","rab.win.Control","rab.win.Tomato","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"Chrysiogenetes",-2.32055457018607,-2.41288560457415,-2.24594109058929,0.13585514336325,0.307604830756821,0.394132371260318,0.337332534099468,0.304446426507454,0.794662066514829,0.263540150252225,0.760420012644126
"Microsporidia",-4.31606762502439,-4.24575611019393,-4.35867040337065,-0.179329369168553,0.691255478278203,-0.239017149466774,0.400400000345718,0.339670533661483,0.818065415872314,0.512832871462902,0.871305165081361
"Acidobacteria",1.02243847648303,1.04614762649469,0.927465989603101,-0.129682211837761,0.320463875089016,-0.353667173364582,0.364327135061078,0.318090810452323,0.839821321641619,0.336104234774514,0.843977734392102
"Thermotogae",1.93447263276978,1.9464983009494,1.92100558401603,-0.034889569799013,0.155860416551883,-0.212707305383879,0.403200000335231,0.4091060373547,0.846161351028791,0.489288023122389,0.871830924041904
"Chlamydiae",-1.1307518315623,-1.18438361421124,-1.10020168135087,0.0918887290385264,0.310817316914499,0.0700304652999327,0.370725855290633,0.292159119571973,0.847856102234584,0.384289322132975,0.84492142913848
"Deinococcus-Thermus",0.910298211629069,0.939888884388099,0.8920418427861,-0.0574867096274838,0.230506756172486,-0.234173438566718,0.389000000389181,0.40767958972545,0.848900622027848,0.458826950139644,0.872996764314344
"Korarchaeota",-4.27303181353272,-4.23217141810707,-4.31366294056633,-0.105471114644843,0.498292875663794,-0.195412947683401,0.412917416815933,0.479813547994304,0.849084686101656,0.533592695230466,0.872363936779235
"Chlorobi",1.82228482143975,1.92051231228575,1.75999177095258,-0.143163282340445,0.257343079693454,-0.432051123922518,0.292541492536662,0.405231005300328,0.857155463700455,0.144098367576696,0.702350260145397
"Fusobacteria",3.48718654772794,3.49457952370602,3.47226997614913,-0.0391895466146894,0.185148163982426,-0.189599953860397,0.416516696946812,0.484358504191961,0.863296261407984,0.56901225399987,0.901253980917731
"Nanoarchaeota",-8.01818786258193,-8.19357783366738,-7.80290369164929,0.403894016906158,1.77645535534726,0.184769970292339,0.395720856192093,0.583382598001794,0.864036855229335,0.487242438675875,0.847665645431348
"Bacteroidetes",9.95325440590651,10.0408300812988,9.86946691632763,-0.233943502533088,0.698398307203015,-0.295516427700636,0.381723655686403,0.416619547854474,0.866437771975002,0.39968143930373,0.879178317051194
"Euryarchaeota",3.4106342538854,3.40410751543635,3.45958400383261,0.0554062129375299,0.216035130456646,0.236371175067581,0.407000000321109,0.388423359493938,0.869722793270994,0.506792991837884,0.897547654610579
"Firmicutes",10.3072528074037,10.3509547499637,10.2885893384656,-0.12131178921896,0.48152749714468,-0.230989420791497,0.409318136685154,0.496394238278731,0.876631705908742,0.531800417848406,0.900358799661207
"Candidatus Poribacteria",-5.33414084244389,-5.36224548846918,-5.27988621219775,0.109339984734197,0.718655188285575,0.142055508397297,0.436312737668215,0.580603235261704,0.880872763839042,0.586701444066769,0.894140403605124
"Gemmatimonadetes",-2.70183598717186,-2.72165105500104,-2.68900221106365,0.0867559831944567,0.473087926873713,0.176716038602298,0.42340000026147,0.547729846647358,0.882825373257684,0.618048626296304,0.913773143728858
"Chloroflexi",2.43560549832844,2.4208432062782,2.48692068694216,0.0572311540597683,0.230086638842687,0.231891059862517,0.408000000317413,0.481992890350097,0.883026245947394,0.550183095542229,0.90813397210179
"Actinobacteria",6.91633624179679,7.12950863395523,6.8113979605114,-0.135782874424314,0.937147292700991,-0.151510636350396,0.409200000312989,0.591160933522499,0.894532234316817,0.548568371257226,0.902311059212526
"Verrucomicrobia",1.5695747296089,1.6112185219746,1.48904419471484,-0.0789816464356754,0.355559530186154,-0.213877429017172,0.410400000308576,0.635157049448972,0.898082715884204,0.523738736495703,0.894932209910471
"Aquificae",0.2635487237237,0.214073881692975,0.283925151385359,0.0504072239338527,0.240939141391887,0.188913470139788,0.417000000284507,0.602669735494872,0.898161889066447,0.559027149321267,0.904258540611201
"Planctomycetes",0.300186376080223,0.293745863568884,0.327117119697128,0.0607436981569416,0.359849922575435,0.164003118361357,0.429000000241537,0.610105817195376,0.898415335360969,0.67239324297993,0.930856969288645
"Cyanobacteria",2.71617990554834,2.74513052101974,2.71564746688106,0.0288074795659483,0.331940163273923,0.0787539837025413,0.464707058706467,0.636751777762665,0.901526521015903,0.821338532984044,0.957821441099225
"Deferribacteres",-0.0405991154762431,-0.117779369468298,-0.00522602452760523,0.113437542202609,0.256679582315505,0.335776932532743,0.344331134347608,0.634692783480471,0.903365662902634,0.276782296650718,0.8064584294063
"Nematoda",-2.60172676495829,-2.68407040410685,-2.48872490214855,0.0881739912604829,0.694750602324306,0.108238153627277,0.436912617690112,0.669082051176765,0.905824996556189,0.687737643161792,0.930889343568584
"Hemichordata",-6.19948724967741,-6.15328673720101,-6.24747187170603,-0.0285182708081457,1.06439458207536,-0.0287489032125547,0.486200000046035,0.683253900318367,0.908475692099733,0.70749073372448,0.930381003609248
"Spirochaetes",3.27555635272455,3.27261247156088,3.28147952863198,0.00351827924888903,0.17081251811964,0.0213648748690851,0.489000000036684,0.676376652689285,0.909585809539223,0.76984849206521,0.947455745981088
"Thaumarchaeota",-4.40955431377175,-4.42452347642663,-4.38858002684989,0.0200058789589921,0.584001395579079,0.0294505110365608,0.486400000045367,0.698632945505202,0.910643756543494,0.695412717313646,0.926393179286898
"Crenarchaeota",-0.984471528205789,-0.973399144170041,-1.00424370464864,-0.0334447629492782,0.251307442926296,-0.123248926513049,0.446710658048026,0.726222675211783,0.915884922570816,0.68117900365888,0.921222799197457
"unclassified (derived from Viruses)",0.709553714481976,0.782757467944669,0.64922053846797,-0.053519935314803,0.632584690366426,-0.0805379262858325,0.474505099065374,0.728034449087379,0.917945284871517,0.874898709649484,0.970541329351683
"Dictyoglomi",-0.353780709402868,-0.357211877919038,-0.349040088951352,0.0159609188582479,0.256791467902175,0.0600133644602675,0.471905618970132,0.733199268189405,0.919288203937527,0.79265229816623,0.95005427642267
"Bacillariophyta",-3.32009662381733,-3.31688822114952,-3.3231478637113,0.00129774647890724,0.546051978064928,0.00193121920609624,0.499100179967006,0.759788025716525,0.923498704789916,0.791919320617463,0.94999544651333
"Apicomplexa",-2.0448723464223,-2.14279815356573,-1.94944552216813,0.068227107656722,0.821840723018486,0.0775364195380427,0.469706058889553,0.786646600894213,0.928761109570807,0.821007339409816,0.957935809219861
"Synergistetes",1.88361461017878,1.94239558270851,1.87721747554285,-0.0292352179200295,0.28877565759651,-0.0919097677699215,0.462200000126725,0.868532314056961,0.947397712356419,0.795562460759055,0.953616643943946
"unclassified (derived from Bacteria)",-0.0064606416422972,-0.0100294576186064,-0.000390909790127125,-0.00528449354325922,0.373622960719962,-0.013002069243774,0.494000000020003,0.867803794551186,0.94973534594432,0.881861590421962,0.9705142758482
"Lentisphaerae",-0.381749800895087,-0.482379590030236,-0.300522139341619,0.0109091958551586,0.63841564083554,0.0193244058546125,0.494301139791037,0.898637314433562,0.955897034705294,0.928920879430167,0.978854937904752
"Fibrobacteres",2.09810747325635,2.08256878379422,2.11482163469142,0.0225528592954172,0.404993382417268,0.0513605630176586,0.480600000064764,0.884899054938706,0.956837125349717,0.884660092229752,0.969692876994931
