"","rab.all","rab.win.Control","rab.win.Tomato","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"Leuconostoc",2.51853650709093,2.73253297541141,2.30496834652771,-0.52456748363614,0.689385691545204,-0.757378361892291,0.209358129836952,0.0206922650469461,0.709267091539979,0.0287283985364481,0.725882775387374
"Escherichia",3.86471742531354,3.32529597297238,4.97159443889609,1.28165904533131,1.72036848148905,0.751850042229728,0.200800001553678,0.0200617040015661,0.710162403721931,0.0245849011669445,0.717077031943586
"Methanocorpusculum",2.21199587306283,2.27756332260385,2.11744771356051,-0.174518532606958,0.239372251925122,-0.68583799946011,0.21600000139755,0.0336017904117248,0.711091846601153,0.049741897421464,0.722665838416753
"Lactobacillus",10.0037266367943,10.5475945561453,9.55923246151212,-0.882310680097963,1.19225825700893,-0.707728500444519,0.199800001564715,0.0210306781251785,0.712640441509087,0.0229284678170127,0.714527638380578
"Thermotoga",2.96514776200861,2.99844618848125,2.82260005962251,-0.183388541392098,0.242194904940917,-0.716973087030822,0.238800001197454,0.0334118816996142,0.724415834553782,0.0679646885622118,0.77317848170064
"Thermococcus",1.02233577406674,1.16437581241818,0.9448674642796,-0.26188726687044,0.374917354944452,-0.676136530026248,0.233200001243351,0.0419989572543193,0.724859460158711,0.0566721297278573,0.745658999873127
"Rhodomonas",-6.96118445699562,-8.29887977596942,-6.05952488899886,2.11381490749363,3.15285156199226,0.573325482127618,0.216556690053924,0.110814223828741,0.730185746021992,0.0732155491567256,0.660711057774467
"Desulfotalea",1.50798596604679,1.57587866154765,1.44185277480493,-0.142370179397856,0.221725098723491,-0.624855613578776,0.242151570856478,0.0660487842058789,0.734647069564433,0.0840752127129836,0.74594401497765
"Ammonifex",1.51403825886194,1.68340655114854,1.38486678070588,-0.293562622799867,0.425534003844793,-0.684149245447302,0.219156170133321,0.0351897518139374,0.737847130096246,0.038759260862976,0.738932460770102
"Pelobacter",3.05678175427842,3.16726174294592,2.98862529670442,-0.185100898546852,0.281608290204453,-0.663447193105299,0.221955610219409,0.0356501651353707,0.745587450133333,0.046122734850289,0.745077039445739
"Klebsiella",1.57735102694866,1.42369362537252,1.73057994519673,0.360956807913047,0.551857878129885,0.610721727915079,0.207400001483304,0.033632116998038,0.752842983231325,0.0303878629110827,0.712946212266729
"Zymomonas",-0.352276652012512,-0.212846678401894,-0.526312340602173,-0.307826777193593,0.46233150802374,-0.62212858929893,0.230200001268754,0.0555559956205054,0.753305301987121,0.0647718504405811,0.747013276795511
"Zygosaccharomyces",-3.82365940177484,-4.10118115395225,-3.37298065283297,0.866579820619888,1.4781932777707,0.574410884053028,0.244351130927378,0.0648361061311871,0.75417229938945,0.100373627920068,0.754630303635631
"Eremothecium",-2.54425327235089,-2.75412874541183,-2.18322866637904,0.63208659259992,1.01167699721706,0.574418373446964,0.258800001047843,0.0632408988450447,0.756414632908415,0.103280986815043,0.781521831991319
"Chloroflexus",1.60438400950752,1.67505314066197,1.51573027802685,-0.165646202181705,0.250381739598038,-0.626089406774928,0.242151570856478,0.065510413496023,0.761057874952869,0.0787697503734655,0.768348162661142
"Enterobacter",1.24841738930306,1.03845049333329,1.40102751227176,0.298412912500703,0.426641631228717,0.669468124754563,0.245350930959693,0.0502499223560885,0.765955790399821,0.0668722856091277,0.774603395711931
"Chromobacterium",0.558970693306951,0.629980121621166,0.492647419305663,-0.134126878153128,0.235210331682674,-0.546702597673773,0.271945611837308,0.126631232239253,0.766112543239268,0.148385578817467,0.792056348765761
"Nakaseomyces",-1.76971814229676,-1.9296009777782,-1.39163009002415,0.634170116588726,1.0157308447791,0.595918589212491,0.244400001153418,0.0492843629478776,0.767698022675408,0.0778820714888826,0.767282090591835
"Pelotomaculum",3.68409972031303,3.86909308032004,3.5886006051787,-0.25843691103384,0.357404465299857,-0.68442196488166,0.233553290582034,0.0419547856433318,0.773637998928696,0.0484368139600338,0.767290624140955
"Collinsella",5.91074531189877,5.56223907585281,6.42409081696391,0.839770935008203,0.991321020447143,0.725180909485042,0.215400001403329,0.0364137125792129,0.774503186886258,0.0339908744506268,0.742641034591382
"Nitrosomonas",0.854156011229256,0.758866726065344,0.964844892708439,0.207482172734131,0.277281920331546,0.677513405490384,0.215200001405262,0.0862683968369521,0.776236558673446,0.0506577215354305,0.695606482379992
"Tsukamurella",-1.2204697466901,-0.884156362112124,-1.41634950117378,-0.459921873614326,0.721778774450756,-0.587461225941705,0.24180000117364,0.0639450454781822,0.781303414745169,0.0772114356232003,0.780804475892206
"Oceanobacillus",2.46942978856652,2.53234092897791,2.37830356140344,-0.156420110777704,0.263743843212556,-0.560826317586442,0.268746251730069,0.0743798262920914,0.79398967275785,0.102906666089329,0.815866089566408
"Heliobacterium",3.85026414046348,4.0728378304678,3.76875417690961,-0.253838338578515,0.379841404760828,-0.634856899834115,0.255548891292308,0.0511048760893646,0.794443623175892,0.0696819372577887,0.801829526800551
"Catenulispora",-0.271829734558459,-0.359305438019859,-0.180453055413389,0.220814318771912,0.46138593106046,0.45412697739421,0.285600000875677,0.104935980793676,0.794654862995144,0.17261852389097,0.820553678367894
"Oenococcus",1.56765752847666,1.66634631888048,1.38488137673304,-0.364996207577304,0.595516505204229,-0.592637003944,0.270145971776936,0.0562411151773022,0.796694212839621,0.0931223667972894,0.82097098980805
"Desulfobacterium",0.912512612128378,1.08553097851299,0.787128226532154,-0.195958023697945,0.330762389213263,-0.592531006197688,0.269400000976339,0.10716635310424,0.798997847979504,0.123105338933512,0.813963408372716
"Hirschia",-1.52058885318585,-1.35036081243657,-1.64892153027584,-0.281498854846477,0.515486108537969,-0.507841546581467,0.282600000893603,0.15092520164914,0.799440459631129,0.166073090995692,0.820560811715079
"Geobacter",4.15156958664922,4.25775543859445,4.06499200190877,-0.159403274477,0.238285846521574,-0.658034465211575,0.230753850493668,0.0620718245365886,0.801591496166665,0.0511997878282708,0.766401805374046
"Syntrophothermus",1.96708608086633,2.08655497289277,1.84418294852013,-0.232234156477054,0.396115837153827,-0.557204419385955,0.264800001006775,0.066414954374666,0.802476136326459,0.094132813007426,0.819378096744354
"Methylobacter",-1.7023623727609,-1.93529353332531,-1.44499747420719,0.454750360322529,0.793924817310263,0.519300825653129,0.263747251563351,0.095774730957916,0.805626473237703,0.106384442183204,0.80443693422883
"Brevundimonas",-1.10596820148144,-1.24116136035858,-0.976860543487234,0.298550504595905,0.559703990699009,0.484121955098917,0.280800000904508,0.114281666949785,0.807049406140563,0.148662960878131,0.827004878071142
"unclassified (derived from Alicyclobacillaceae)",1.88313946135521,2.01866118593798,1.75277694351382,-0.218024941712022,0.352059133561903,-0.600355169466851,0.261200001031224,0.0851019079423299,0.80820229775702,0.0917293403191236,0.813942226061578
"Thermus",1.00750087903449,1.07072008087982,0.947855377148063,-0.116572860718485,0.214630202984707,-0.513689992093442,0.285400000876862,0.16821696118969,0.808906656076511,0.166916441143995,0.818740561836182
"Methanosaeta",0.158754742865177,0.250218467110449,-0.00214613893944904,-0.266549017008229,0.488478556140259,-0.521564293880884,0.275000000940439,0.101504099480002,0.810472535013289,0.124084002684622,0.8255169535986
"Malassezia",-2.91645904204965,-3.31937752497449,-2.13613579230764,0.967913190488921,1.69916462057583,0.543287834115666,0.265146971609926,0.0906036280371312,0.812265743778308,0.105867717421897,0.81537318566494
"Moorella",3.71948654437101,3.88306122267153,3.61322529706706,-0.233641969847787,0.334571115752436,-0.62954013091445,0.282543492195326,0.0743808117825462,0.814460941082841,0.107575689016865,0.835475847344956
"Entamoeba",-0.867624494638382,-0.514343402562318,-0.966021630120733,-0.415476874211206,0.741634284913196,-0.518744753059165,0.30240000078058,0.107483687854201,0.815474258354296,0.177659085496547,0.864356275837347
"Labrenzia",-1.900306291957,-2.01857490604926,-1.62499186619746,0.440238588013901,0.754933207109623,0.529763278956666,0.295400000819165,0.14705331200538,0.816659388768721,0.175435958778064,0.848747472074418
"Desulfotomaculum",4.97066971814802,5.12368710685419,4.88234708818402,-0.217705530189906,0.335569739097174,-0.634948807298718,0.269800000973734,0.0719746792709433,0.817995432375625,0.0911503604754379,0.824735972403173
"Halanaerobium",1.59532057044414,1.69498432286248,1.46317038286011,-0.2144501139784,0.346767626760021,-0.556290942374095,0.265400001002755,0.103517012958879,0.818767715214124,0.0973761609907121,0.812985674441698
"Methanoplanus",0.28392175303419,0.382476045285342,0.12177287949874,-0.238144097965402,0.394582235068855,-0.562937312763903,0.280600000905727,0.128266288892162,0.81882218826838,0.136000617030029,0.827128803738793
"Halorhabdus",-1.76429504322532,-1.64866798026134,-1.91008803399081,-0.286903586928587,0.601001403601798,-0.419400030896679,0.300739852818882,0.1690609780321,0.821377852143851,0.20321442334755,0.847808645177602
"Ostreococcus",-1.09430464731853,-1.18589739639142,-1.00286549602231,0.203036078383007,0.429053382243948,0.429015426157924,0.308800000746493,0.185187470199873,0.821847629373245,0.233827069215614,0.856331193538734
"Teredinibacter",-0.402459327313727,-0.512968722528266,-0.286601361800411,0.207625743500421,0.418119570329889,0.479539852811149,0.293141372557244,0.151788434387037,0.823539690609155,0.173562504059408,0.843499114140142
"Shigella",0.624696162259515,0.309746616688464,1.42035840565015,0.86570239345654,1.91839722480767,0.474428233551876,0.286342732324646,0.0783478691979993,0.825111051140921,0.124636428586893,0.849572195037413
"Veillonella",5.59369003312435,5.80255240119808,5.3530379901954,-0.447554927382922,0.642827689078236,-0.64548040187699,0.218156370102721,0.0798349679012331,0.825949964314222,0.0341401632423304,0.744056577609942
"Halomicrobium",-2.61484673833337,-2.46630615502077,-2.74510053837055,-0.295745262996124,0.660097056241669,-0.424608745601371,0.316800000705361,0.244863351218167,0.826062629666938,0.268619606399792,0.85667711749545
"Pyrococcus",0.871855892399257,1.0072141463268,0.791707667565539,-0.173559661247212,0.331356023083064,-0.495135980342076,0.289742052440761,0.148945401876367,0.826365469441208,0.151286334408625,0.845722626795034
"Ilyobacter",2.90413893150621,2.94365545832375,2.83228368781005,-0.151580275295329,0.323304020660374,-0.460033827007973,0.31900000069432,0.104907370249368,0.827164218275491,0.206816828682154,0.888967043215816
"Geobacillus",4.48865497372018,4.57161826196006,4.40563851234448,-0.184387852839213,0.289811645313224,-0.576045708248705,0.28694261234511,0.0946672719231262,0.828073399933924,0.11144012643703,0.841081911584444
"Sebaldella",3.09189987876057,3.17348537351743,3.01373584056369,-0.16826032835467,0.300032623317925,-0.535122124495757,0.287400000865066,0.108258914931702,0.829132532512372,0.125651659486025,0.845429288285288
"Carboxydothermus",3.7581104203572,3.8834212239852,3.64155414592573,-0.214268460305187,0.40007078957312,-0.527998798000442,0.275744851965175,0.0994266617055018,0.829403582514318,0.102236907055793,0.833345452013092
"Methanococcus",2.17744927363676,2.23486806708954,2.09412325889483,-0.152028931892326,0.275578537383588,-0.517759781454554,0.288742252406571,0.124579409826274,0.829504563559669,0.139608359133127,0.844501351153385
"Granulicatella",0.89556097975907,0.961596569075995,0.803485555106081,-0.181797017947015,0.418062830687401,-0.410532466525503,0.295000000821413,0.118338130161696,0.829694571472137,0.166330868821581,0.857041554588905
"Thermocrinis",-1.54414345202972,-1.39956575291679,-1.67167640524042,-0.275994197281162,0.551747718168087,-0.460143075857724,0.305338932978043,0.183141567427892,0.829914717650733,0.206312000692806,0.852984112064171
"Desulfitobacterium",5.74749389055473,5.78924219321361,5.64604945158535,-0.1705754616908,0.288018710661487,-0.534486434933235,0.283943212242913,0.098811629712105,0.830263349601181,0.118944575548291,0.846133663734809
"Symbiobacterium",3.46908007999993,3.61708158330217,3.37689737702638,-0.195100583178392,0.325736960280412,-0.56976994385109,0.282800000892399,0.109961535807315,0.830714465175986,0.125465478793652,0.846878564490752
"Scardovia",1.13879652399239,1.47125696763943,0.390246770620272,-0.764442162306056,1.24885084929752,-0.597216899235383,0.2736000009493,0.0972159352981878,0.831514661500804,0.102408073350798,0.837416056470498
"Streptobacillus",1.59879988906686,1.68399614304763,1.49472183911967,-0.216034125518302,0.409322014006509,-0.502741146124914,0.292741452543522,0.120666784400808,0.831914344263085,0.143987042369395,0.856336094696034
"Methanobrevibacter",3.02842432098223,2.99087252730563,3.37512276296998,0.346791239639447,0.912172177573659,0.384565345660041,0.340000000594177,0.0991250695636401,0.83267035844659,0.250644482452532,0.915480712879608
"Acidaminococcus",6.70154623585338,6.93023126952367,6.43353612204322,-0.476056745650101,0.842497787740216,-0.553320842578734,0.258400001050639,0.104772151749473,0.83385240086706,0.0733908939357856,0.814972246987846
"Leadbetterella",2.32431191328868,2.44207442120523,2.20592288861658,-0.28609035276869,0.574179611322092,-0.484146268810613,0.298540292742971,0.111840362825911,0.834263868549384,0.149176665439823,0.865171525784805
"Natranaerobius",2.47027170585524,2.54642423283105,2.36416125062561,-0.1777430649369,0.285254899459114,-0.576102327372841,0.269800000973734,0.129603025394922,0.834313165084721,0.0995745956829548,0.824037624840325
"Pediococcus",2.59641180259288,2.77354423116679,2.36897466681769,-0.401496732028924,0.8057939674953,-0.493400141335062,0.293141372557244,0.11193668768911,0.835578022579218,0.127682630063435,0.853354500891515
"Herminiimonas",-0.0829707178410146,-0.228629166165376,0.102041251522991,0.303884816810811,0.609936034137196,0.448553739645875,0.282400000894809,0.134590973539278,0.836015975144333,0.131688627162311,0.841637864461127
"Xylella",0.0299525034737833,0.0957316647469817,-0.0559828644561335,-0.139149826367622,0.301528810344287,-0.421339306451607,0.313737253270124,0.21673235163258,0.836065674325824,0.244166240879863,0.864493510692607
"Pseudoramibacter",2.72931675105122,2.77348493783835,2.60571913678772,-0.224224391172439,0.45056159719587,-0.469744247261712,0.281143772147807,0.120610878186435,0.836783303010604,0.117933566433566,0.841958374310626
"Natrialba",-2.62695258762749,-2.44715653408386,-2.7819825049438,-0.310742821174794,0.689315848651241,-0.420038344409032,0.31900000069432,0.272215622670662,0.837296828189738,0.250941804325705,0.857120826385348
"Weissella",-0.777633221455956,-0.598451976964166,-0.879806549576936,-0.336034015046432,0.8282975644205,-0.388785358713846,0.328934213802925,0.136386550516929,0.837597588533666,0.238714813050726,0.895157520021357
"Acetohalobium",1.74633428454887,1.85086462441077,1.60648470471879,-0.21906781240757,0.406623298130348,-0.51415155731301,0.294400000824794,0.135241905859344,0.837701110159983,0.14091330186841,0.854850934184214
"Thermosinus",3.30254033238113,3.43857469135075,3.07845471828785,-0.292328722280799,0.581147601885911,-0.497359640711409,0.292400000836143,0.119836999605478,0.837701667170191,0.120006419277317,0.848690767914638
"Lawsonia",0.893240593075849,0.817595159607402,0.999438409557119,0.239685245745876,0.523129920305708,0.43033117654776,0.303800000773029,0.134395996537641,0.83921713307413,0.166106042564247,0.866974769190071
"Epsilon15-like viruses",-5.46912778813542,-4.92616437308676,-6.26853529733239,-1.3332624296194,3.15731830712269,-0.371174217234139,0.298000000804668,0.195125455102178,0.839224767747829,0.188897767866808,0.847425891270743
"Leptotrichia",3.0027054103658,3.10693583949398,2.89054144833034,-0.18205300750556,0.330618004349882,-0.521489456850294,0.298400000802455,0.137627145602315,0.840042325190197,0.149635291952629,0.860797909873188
"Coprococcus",6.06035743976503,6.22741638922158,6.01601502592978,-0.292426027963892,0.685544159927791,-0.455724963906128,0.345800000568025,0.128086665984837,0.841761177665782,0.272104613652601,0.924615471507358
"Beggiatoa",-1.46844924983457,-1.6685673921361,-1.29187699827373,0.346369182994517,0.716015803836052,0.454145509948702,0.291200000843013,0.176213097661759,0.84216593290264,0.15898872025807,0.844769282801292
"Penicillium",-2.68975491351401,-2.57953441255799,-2.8358527995147,-0.327162164684262,0.848994501966812,-0.362786550783589,0.337600000605177,0.213425281044909,0.84270055155661,0.292797722401438,0.888118862745015
"Phaeodactylum",-2.27323302760203,-2.41799536323853,-2.11974322177239,0.309450800966046,0.699859864169201,0.408847747409191,0.320200000688344,0.240361816023909,0.844664577626853,0.255165602199658,0.875507635932056
"Kosmotoga",0.614905751057809,0.655136082549753,0.544030875467002,-0.157389539378354,0.384636820049984,-0.376802360995311,0.331733653901617,0.181537094172051,0.844888315241364,0.270370672670982,0.8979521332801
"Arcobacter",1.02291377228935,1.08316097609167,0.962877675992691,-0.204605394118489,0.600806423605439,-0.294619025622178,0.355400000525992,0.145518986422839,0.844930833101159,0.317063359241378,0.924388619971537
"Brachyspira",4.14795912527517,4.20172102943706,4.05902410001243,-0.180941888615044,0.31272448004504,-0.526807295999226,0.27134573181717,0.147015486690674,0.845301985723114,0.101720507047132,0.834128805781133
"Citrobacter",1.05849597200542,0.970094708177908,1.22585863538462,0.21021040572402,0.461974364632151,0.419879958401046,0.32480000066574,0.157041246791064,0.845451082479209,0.244757615449566,0.899228455967691
"unclassified (derived from Chroococcales)",-3.0769983777107,-2.95703601274342,-3.22784752017009,-0.294341943675581,0.743577349299352,-0.359499902757823,0.342331534276621,0.278209416132188,0.845508421457733,0.327820617463032,0.880477845197897
"Megasphaera",6.17063513596482,6.35904220267718,6.16009995735896,-0.598806226219899,1.48343121625444,-0.397122013813231,0.328534293788839,0.139241888709973,0.845867149403625,0.22210687609604,0.909088831042685
"Tetragenococcus",-3.60007765933443,-3.18924179958632,-4.28134068391593,-1.03219602735593,2.16720330337922,-0.43033970685481,0.313000000724702,0.169012769973004,0.846158789608973,0.198733551278443,0.881856013187541
"Ferroplasma",-1.43570783505932,-1.32563373566355,-1.57549125908067,-0.239027666150884,0.549092179220798,-0.403035508920351,0.316536693367875,0.263301739367339,0.846850224784152,0.251473456883674,0.869581151292523
"unclassified (derived from Podoviridae)",-3.63248075337598,-3.89111506918838,-3.35480602954326,0.591265229008618,1.34627371447937,0.398342119037407,0.317000000704352,0.230078014793353,0.846987815949152,0.225979594708697,0.873001257046745
"Fervidobacterium",1.37199255607427,1.41912477127307,1.24825026576992,-0.151877188907734,0.306290542829235,-0.448448152723745,0.326000000659919,0.193398194051695,0.847672106557172,0.227091396219879,0.890154968026433
"Phaeobacter",-4.0113401298971,-4.33292921894417,-3.6628922770002,0.628020117439608,1.38973986110785,0.367354437126517,0.295340932632806,0.224625603582736,0.847946547513395,0.197151518759878,0.849513800867584
"Holdemania",5.50951354684929,5.6151122682795,5.41978531495838,-0.165021779675422,0.333285570758353,-0.440333250247137,0.322935413591993,0.162327883848671,0.849947797142206,0.203449890666609,0.897284130971357
"Streptococcus",6.8010133352399,7.13482394946194,6.49019527880925,-0.541966521684828,2.53634410146153,-0.323598777121314,0.261000001032599,0.157195310307562,0.850354241331415,0.0741368724155102,0.815242468315244
"unclassified (derived from Candidatus Poribacteria)",-2.80586641635319,-3.01668279975564,-2.67508168660729,0.318867176158044,0.780794596018371,0.38583784145817,0.333933213979271,0.30725907891692,0.85103391424359,0.325177726298469,0.885635306444594
"Halothermothrix",2.80458424616863,2.93987116933723,2.73705110619829,-0.195397356277354,0.354916960491629,-0.499197047706514,0.317000000704352,0.180194039855078,0.851573818141109,0.186336681893957,0.884132145538913
"Parabacteroides",6.90863912620493,7.02129571733951,6.74425094277625,-0.262643551494853,0.636543029590173,-0.405782122096908,0.332933413943962,0.164825231710388,0.851703807723703,0.227891554266167,0.908786042884683
"Thermosipho",1.79039098487803,1.84085312284177,1.72004392159397,-0.105109249300189,0.260899879406449,-0.396079667053831,0.320400000687352,0.218338697387841,0.851762993487206,0.239198921821213,0.882683132133716
"Truepera",-0.436284433857823,-0.396905807243868,-0.494107685123463,-0.163098486805514,0.506646855436196,-0.293615797788411,0.356000000523414,0.201896073560803,0.851968555277044,0.350848340513975,0.913473320217898
"Neorickettsia",-2.86805412818642,-2.739202034342,-3.03565463338254,-0.318590117331493,0.838687322647585,-0.324030465304317,0.340331934205704,0.245667044018236,0.852460416789243,0.308095856156228,0.885658175176875
"Methylophaga",-2.57782250804655,-2.83892701968389,-2.37374483868432,0.445277926714089,1.10754449675961,0.360246114807861,0.325400000662825,0.20907493505648,0.852704677811176,0.257510922514019,0.893245567985774
"Candidatus Desulforudis",2.28392176356878,2.3937504224073,2.21624916126585,-0.182110179030226,0.367485466529417,-0.488235911990995,0.30133973283961,0.191194854350446,0.852705114610184,0.149923380025547,0.860717756793534
"Syntrophomonas",3.61356966566259,3.63727227464471,3.52068536385135,-0.119884860667382,0.266888216347323,-0.409732685390379,0.317600000701333,0.185616063286215,0.852860251249448,0.189853287579294,0.882267874305555
"Picrophilus",-1.49442897265257,-1.33607024012047,-1.66753617614346,-0.338190443545883,0.739077150374916,-0.407354008249625,0.303800000773029,0.218563810297029,0.85293163597291,0.209225843815627,0.871390223639186
"Aquifex",0.824890721686443,0.881607895714491,0.712683487111724,-0.173305528646412,0.359427640571606,-0.456875944540829,0.321600000681415,0.215936177134087,0.853526102353653,0.229498993266795,0.888231029836703
"Ignicoccus",-2.79867451254213,-2.68362366758298,-3.02370360246578,-0.328876800578416,0.795118906068556,-0.372966349922767,0.333000000626564,0.251255830191971,0.853541303542089,0.299375002706272,0.887459512347354
"Chlamydia",-1.49824309400222,-1.44005619704177,-1.59698709812378,-0.267663370784216,0.861975491366768,-0.12644959410173,0.354729054717833,0.172834043938958,0.853561180830031,0.359225367511745,0.915378089387633
"Thermobispora",-0.307760664762782,-0.209400974266314,-0.47513895130527,-0.273969800468475,0.465313053382082,-0.516659681450779,0.279944012107131,0.21218547235602,0.853630024508937,0.139019106280716,0.831602927807107
"Emericella",-2.47458331354424,-2.4068022573884,-2.58299159130348,-0.257842524235496,0.790997734383082,-0.297957650004615,0.362527494996617,0.250593736595816,0.8548369091922,0.387254746801186,0.913774515380103
"Schizosaccharomyces",-1.58223528244268,-1.68415625161596,-1.47534781199449,0.239007085506072,0.598642061466531,0.372877470256945,0.335200000616284,0.265647096777373,0.855245655675139,0.292829494035376,0.886789260927607
"Leifsonia",-0.265866217502545,-0.377013768835885,-0.173532733835671,0.261566760050624,0.67352016406331,0.367230711989724,0.331733653901617,0.200511077188683,0.855414137237373,0.258432592175626,0.901698858387299
"unclassified (derived from Elusimicrobia)",-0.0962507028890558,-0.0665442817205522,-0.143152604742637,-0.113268026953489,0.41548053058629,-0.243713593702703,0.380523895643157,0.226654325090114,0.85546206413536,0.442799909069259,0.929454538582136
"Cryptosporidium",-2.61168753857389,-2.34284597044528,-2.73688357987298,-0.505959394359037,1.60373256612297,-0.248995706906354,0.363727255039586,0.191741496078045,0.855529143748783,0.357898720474572,0.930844015459527
"Chloroherpeton",1.11653558112997,1.1981135053427,1.0739465572502,-0.151766857942677,0.41138283637787,-0.360235368869837,0.351400000543324,0.217886576515241,0.855689056451904,0.309813581155686,0.918613318947474
"Chromohalobacter",0.445637897184561,0.498569402067344,0.348620836189787,-0.149833225538174,0.357569701889949,-0.391323858381354,0.335332934028737,0.232207103738532,0.855773018313396,0.281274037108402,0.9003116378596
"Nitratiruptor",0.338291923803464,0.337681393980193,0.339595785217278,-0.12677382714321,0.730194927289212,-0.142666915379649,0.424315137230701,0.192250895882468,0.856313723554505,0.584225811340363,0.967678772684841
"Methanosphaera",0.551013367646011,0.481403012999539,0.656078480083425,0.152196186185479,0.342707262131754,0.41655063492214,0.319336133465811,0.247738399370461,0.858425313884173,0.229880112147914,0.876658060006524
"Streptosporangium",0.282713396886066,0.2451061263253,0.324868120959952,0.0987286505135652,0.291813557709721,0.310959116647123,0.351400000543324,0.272157555519246,0.858777034909286,0.364720712723809,0.906771304984454
"Nautilia",-0.729563670537622,-0.712951775871571,-0.743340759324656,-0.173589604054545,0.724558537470532,-0.222881747560091,0.399720056336939,0.221579214911637,0.858863648054508,0.501411970382559,0.952224283022333
"Syntrophus",1.80466128999282,1.85816725789976,1.70777107602516,-0.125552779352981,0.296627505361763,-0.37467849794488,0.34293141429791,0.234098963545307,0.85917279998157,0.280045584446513,0.904552973938479
"SP6-like viruses",-6.60935007639664,-5.99397737190833,-7.39431301967719,-1.3257782557997,3.31188056484164,-0.332789551989781,0.319800000690333,0.302189249004259,0.859448980481447,0.252343956353244,0.863093909378669
"Pasteurella",0.868661385041017,1.00009712983867,0.651543395166627,-0.356823787771677,0.837583349348281,-0.400526581831488,0.301600000784919,0.207670415650888,0.859771703721614,0.165253978219923,0.872209027104114
"Fusobacterium",4.79487930559301,4.80613341214769,4.73186128638572,-0.0786313393111895,0.247257856198145,-0.278373238273975,0.379200000427628,0.213083391510612,0.86003055883501,0.384911862131676,0.942815221539249
"Gammaretrovirus",-5.34325181915433,-6.64547966765289,-4.89353802179529,1.44468525868031,3.91950894838216,0.311857245855959,0.350929814582353,0.229710536619273,0.860228494980224,0.311104797679101,0.919829022987669
"Sulfurimonas",0.437671159832277,0.428345781503132,0.4528736455555,-0.171204123155585,0.717651078463998,-0.198079312750707,0.410600000307841,0.212694018990896,0.860328903337167,0.554038115135638,0.963835686721573
