"","rab.all","rab.win.Control","rab.win.Tomato","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"Methanoplanus",0.320184662026995,0.458716638673939,0.15850906623198,-0.274445682034398,0.292946256324448,-0.890050572522363,0.176164768905293,0.0161507050217529,0.657122346305998,0.0206049167550716,0.639104897797164
"Herbaspirillum",-0.556493236604322,-0.785529673776892,-0.34478624659279,0.489406201521098,0.571567165234739,0.833108421692118,0.170000001948972,0.010859453415723,0.661375884122357,0.0156222260711425,0.636798327932491
"Caenorhabditis",-0.868150712659818,-0.723136899044102,-1.03134652379933,-0.334442238062723,0.435824931638982,-0.72366155690227,0.191761649327115,0.0233795014908852,0.665458114969357,0.0326583926909004,0.644510547128914
"Gallionella",-0.819194445128576,-0.98062545732955,-0.656545232814251,0.337800586386186,0.427594603714121,0.73126810867072,0.180763849026265,0.0233196882236093,0.665653446927381,0.0259145034532031,0.633179951450364
"Epsilon15-like viruses",-5.41557961479457,-6.32911784068529,-4.77703702671093,1.52821029843402,1.9392932614677,0.716293359795225,0.177764448947021,0.0342859899966069,0.668188993752728,0.0276429452900041,0.628935504606536
"Collinsella",6.4097209032582,5.91221542703657,6.87732838270134,0.905567805568993,0.880826353862607,0.927744636982169,0.197960409503071,0.00988211643233475,0.668359451587419,0.0208505163567083,0.655457569075636
"Trichomonas",1.39596534958641,1.85398249520611,1.29421639749138,-0.546458663918465,0.471461789590144,-0.922431886389108,0.203559289665507,0.0130650249256608,0.669426988551342,0.0296091168893026,0.65809381840123
"Aurantimonas",-1.30591685642024,-1.17657370109026,-1.43952284732938,-0.310307632683243,0.4319025484932,-0.690360793221661,0.213000001426745,0.0376534476823607,0.670364535668705,0.0591207322089675,0.659083184263881
"Thermobaculum",0.875758084257744,0.940258889211782,0.755305666284331,-0.197113099783389,0.263779564192692,-0.695043335572209,0.211600001440628,0.0291064328686715,0.670768333771795,0.0446714044469462,0.658680531223036
"Alistipes",3.97399853589559,4.10349909801166,3.86727592407538,-0.252992278405872,0.32724822558891,-0.79927137476505,0.165166968629467,0.0170900720138891,0.67114660010681,0.0109125441122345,0.644944491117341
"Scheffersomyces",-2.37390223874945,-2.22628940397655,-2.55838892714549,-0.351549068970253,0.503515858983417,-0.648852329527741,0.223955210281259,0.055758876437499,0.672194330648104,0.074242622702375,0.657537919411275
"Macrococcus",0.613539069241814,0.722645503429535,0.513100486882479,-0.214839481130318,0.248527657134225,-0.799574326736371,0.195600001612213,0.0398833556719531,0.672990489402364,0.0296139340535625,0.648665938079683
"Scardovia",0.487713405431752,0.922506147524092,0.248289429078113,-0.638997968414864,0.830815224143155,-0.717410902010386,0.2156000014014,0.0317357464050681,0.67411954816095,0.0332750654917838,0.660451310005767
"Polynucleobacter",-0.0984298514763928,-0.269831835802471,0.168515617293735,0.420282770710138,0.603551794744038,0.673929248121456,0.220000001359751,0.0331279136138146,0.674296126033751,0.0449686397194137,0.664412842777501
"Geobacillus",4.48441944818547,4.56355760369943,4.39204895649047,-0.172169834121653,0.216776321143986,-0.743588595366423,0.207000001487452,0.0323539373428078,0.674405591983965,0.0272062179306761,0.656831138205468
"P1-like viruses",-6.63100985324383,-7.58942888036846,-3.18174220358627,4.00305836052763,5.06504337069198,0.738983725898666,0.209158169830989,0.0408584840105968,0.674428447965604,0.0480389486674316,0.657745493434615
"Entamoeba",-0.751893215846006,-0.459445467292427,-1.02697587490295,-0.702424069431371,1.23137973154544,-0.585158610484556,0.240151970792262,0.031917327238017,0.674462723512452,0.0646337980904544,0.674470185163726
"Thiomonas",-1.36496406606256,-1.54101278926578,-1.0924930293053,0.453201412711426,0.599963839331382,0.704001001632583,0.220755850182441,0.0374667854957316,0.674476026216602,0.0495502392344498,0.664037818603971
